method,fillPerc,confidence,leaves,treeSize,performanceValidation,performanceTraining
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_37.50_moda.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_37.50_moda_conf_0.500.out
moda,37.50,0.5000,805,1609,55.9904,88.1602
# ./ind_faltantes.py ../data/training2.csv.arff 40.00  moda > ../output/exc2//dataset_faltantes_40.00_moda.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.001.out
moda,40.00,0.0010,31,61,51.5176,56.5491
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.025.out
moda,40.00,0.0250,289,577,56.7093,72.5834
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.050.out
moda,40.00,0.0500,474,947,55.2716,80.0191
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.075.out
moda,40.00,0.0750,509,1017,55.1917,81.2202
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.100.out
moda,40.00,0.1000,550,1099,55.5911,82.5167
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.125.out
moda,40.00,0.1250,626,1251,55.5911,84.6711
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.1500 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.150.out
moda,40.00,0.1500,669,1337,56.4696,85.8341
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.1750 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.175.out
moda,40.00,0.1750,677,1353,56.3898,86.0248
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.2000 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.200.out
moda,40.00,0.2000,722,1443,56.0703,87.0353
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.2250 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.225.out
moda,40.00,0.2250,748,1495,55.5112,87.5882
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.2500 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.250.out
moda,40.00,0.2500,765,1529,55.5112,87.9123
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.2750 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.275.out
moda,40.00,0.2750,771,1541,55.5911,88.0076
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.3000 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.300.out
moda,40.00,0.3000,778,1555,55.6709,88.1411
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.3250 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.325.out
moda,40.00,0.3250,781,1561,55.7508,88.1983
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.3500 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.350.out
moda,40.00,0.3500,782,1563,55.7508,88.2173
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.3750 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.375.out
moda,40.00,0.3750,783,1565,55.9105,88.2364
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.4000 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.400.out
moda,40.00,0.4000,786,1571,55.9904,88.2745
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.4250 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.425.out
moda,40.00,0.4250,791,1581,55.9904,88.3508
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.4500 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.450.out
moda,40.00,0.4500,794,1587,56.1502,88.4271
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.4750 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.475.out
moda,40.00,0.4750,802,1603,55.9904,88.5415
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_40.00_moda.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_40.00_moda_conf_0.500.out
moda,40.00,0.5000,802,1603,55.9904,88.5415
# ./ind_faltantes.py ../data/training2.csv.arff 42.50  moda > ../output/exc2//dataset_faltantes_42.50_moda.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.001.out
moda,42.50,0.0010,40,79,53.2748,56.7969
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.025.out
moda,42.50,0.0250,224,447,55.1118,68.7703
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.050.out
moda,42.50,0.0500,442,883,56.3099,78.837
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.075.out
moda,42.50,0.0750,517,1033,56.7093,81.3727
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.100.out
moda,42.50,0.1000,578,1155,56.7093,83.184
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.125.out
moda,42.50,0.1250,616,1231,56.7891,84.3661
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.1500 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.150.out
moda,42.50,0.1500,658,1315,56.9489,85.4337
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.1750 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.175.out
moda,42.50,0.1750,709,1417,57.1086,86.673
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.2000 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.200.out
moda,42.50,0.2000,736,1471,57.1885,87.3594
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.2250 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.225.out
moda,42.50,0.2250,755,1509,57.3482,87.7407
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.2500 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.250.out
moda,42.50,0.2500,767,1533,57.5879,87.9504
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.2750 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.275.out
moda,42.50,0.2750,773,1545,57.4281,87.9886
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.3000 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.300.out
moda,42.50,0.3000,777,1553,57.508,88.122
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.3250 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.325.out
moda,42.50,0.3250,788,1575,57.4281,88.2936
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.3500 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.350.out
moda,42.50,0.3500,797,1593,57.3482,88.4271
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.3750 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.375.out
moda,42.50,0.3750,799,1597,57.508,88.4461
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.4000 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.400.out
moda,42.50,0.4000,800,1599,57.508,88.4652
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.4250 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.425.out
moda,42.50,0.4250,803,1605,57.3482,88.5033
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.4500 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.450.out
moda,42.50,0.4500,803,1605,57.3482,88.5033
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.4750 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.475.out
moda,42.50,0.4750,807,1613,57.3482,88.5605
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_42.50_moda.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_42.50_moda_conf_0.500.out
moda,42.50,0.5000,809,1617,57.508,88.5987
# ./ind_faltantes.py ../data/training2.csv.arff 45.00  moda > ../output/exc2//dataset_faltantes_45.00_moda.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.001.out
moda,45.00,0.0010,6,11,51.5176,52.7359
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.025.out
moda,45.00,0.0250,273,545,55.1118,71.2297
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.050.out
moda,45.00,0.0500,372,743,55.0319,75.7483
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.075.out
moda,45.00,0.0750,465,929,54.1534,79.3518
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.100.out
moda,45.00,0.1000,560,1119,53.115,82.6883
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.125.out
moda,45.00,0.1250,576,1151,53.1949,83.1649
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.1500 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.150.out
moda,45.00,0.1500,622,1243,53.3546,84.3661
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.1750 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.175.out
moda,45.00,0.1750,654,1307,53.3546,85.1478
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.2000 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.200.out
moda,45.00,0.2000,687,1373,53.4345,85.8532
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.2250 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.225.out
moda,45.00,0.2250,704,1407,53.5144,86.2154
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.2500 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.250.out
moda,45.00,0.2500,720,1439,53.2748,86.5014
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.2750 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.275.out
moda,45.00,0.2750,723,1445,53.2748,86.5586
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.3000 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.300.out
moda,45.00,0.3000,732,1463,53.2748,86.7112
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.3250 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.325.out
moda,45.00,0.3250,735,1469,53.4345,86.8065
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.3500 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.350.out
moda,45.00,0.3500,744,1487,53.5144,86.959
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.3750 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.375.out
moda,45.00,0.3750,744,1487,53.5144,86.959
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.4000 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.400.out
moda,45.00,0.4000,749,1497,53.5144,87.0353
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.4250 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.425.out
moda,45.00,0.4250,751,1501,53.4345,87.0543
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.4500 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.450.out
moda,45.00,0.4500,753,1505,53.5144,87.0734
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.4750 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.475.out
moda,45.00,0.4750,756,1511,53.5942,87.1115
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_45.00_moda.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_45.00_moda_conf_0.500.out
moda,45.00,0.5000,767,1533,53.754,87.2641
# ./ind_faltantes.py ../data/training2.csv.arff 47.50  moda > ../output/exc2//dataset_faltantes_47.50_moda.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_47.50_moda.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_47.50_moda_conf_0.001.out
moda,47.50,0.0010,27,53,52.9553,56.7016
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_47.50_moda.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_47.50_moda_conf_0.025.out
moda,47.50,0.0250,292,583,55.8307,72.164
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_47.50_moda.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_47.50_moda_conf_0.050.out
moda,47.50,0.0500,463,925,57.9073,79.8475
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_47.50_moda.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_47.50_moda_conf_0.075.out
moda,47.50,0.0750,557,1113,58.147,83.1459
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_47.50_moda.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_47.50_moda_conf_0.100.out
